order_book_id,product_name,symbol,contract_multiplier,listed_date,maturity_date,de_listed_date,strike_price,option_type,exercise_type,round_lot,type,underlying_order_book_id,underlying_symbol,exchange,market_tplus,trading_hours,trading_code
10003488,510300P2108M04700,300ETF沽8月4700,10000,2021-06-24,2021-08-25,2021-08-25,4.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003488
10003489,510300P2108M04800,300ETF沽8月4800,10000,2021-06-24,2021-08-25,2021-08-25,4.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003489
10003490,510300P2108M04900,300ETF沽8月4900,10000,2021-06-24,2021-08-25,2021-08-25,4.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003490
10003491,510300P2108M05000,300ETF沽8月5000,10000,2021-06-24,2021-08-25,2021-08-25,5.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003491
10003492,510300P2108M05250,300ETF沽8月5250,10000,2021-06-24,2021-08-25,2021-08-25,5.25,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003492
10003493,510300P2108M05500,300ETF沽8月5500,10000,2021-06-24,2021-08-25,2021-08-25,5.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003493
10003494,510300P2108M05750,300ETF沽8月5750,10000,2021-06-24,2021-08-25,2021-08-25,5.75,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003494
10003495,510300P2108M06000,300ETF沽8月6000,10000,2021-06-24,2021-08-25,2021-08-25,6.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003495
10003496,510300P2108M06250,300ETF沽8月6250,10000,2021-06-24,2021-08-25,2021-08-25,6.25,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003496
10003499,510300C2108M04600,300ETF购8月4600,10000,2021-07-05,2021-08-25,2021-08-25,4.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003499
10003500,510300P2108M04600,300ETF沽8月4600,10000,2021-07-05,2021-08-25,2021-08-25,4.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003500
10003517,510300C2107M04400,300ETF购7月4400,10000,2021-07-28,2021-07-28,2021-07-28,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003517
10003518,510300C2107M04500,300ETF购7月4500,10000,2021-07-28,2021-07-28,2021-07-28,4.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003518
10003519,510300P2107M04400,300ETF沽7月4400,10000,2021-07-28,2021-07-28,2021-07-28,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003519
10003520,510300P2107M04500,300ETF沽7月4500,10000,2021-07-28,2021-07-28,2021-07-28,4.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003520
10003521,510300C2108M04400,300ETF购8月4400,10000,2021-07-28,2021-08-25,2021-08-25,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003521
10003522,510300C2108M04500,300ETF购8月4500,10000,2021-07-28,2021-08-25,2021-08-25,4.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003522
10003523,510300P2108M04400,300ETF沽8月4400,10000,2021-07-28,2021-08-25,2021-08-25,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003523
10003524,510300P2108M04500,300ETF沽8月4500,10000,2021-07-28,2021-08-25,2021-08-25,4.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003524
10003525,510300C2109M04400,300ETF购9月4400,10000,2021-07-28,2021-09-22,2021-09-22,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003525
10003526,510300P2109M04400,300ETF沽9月4400,10000,2021-07-28,2021-09-22,2021-09-22,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003526
10003527,510300C2112M04400,300ETF购12月4400,10000,2021-07-28,2021-12-22,2021-12-22,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003527
10003528,510300C2112M04500,300ETF购12月4500,10000,2021-07-28,2021-12-22,2021-12-22,4.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003528
10003529,510300P2112M04400,300ETF沽12月4400,10000,2021-07-28,2021-12-22,2021-12-22,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003529
10003530,510300P2112M04500,300ETF沽12月4500,10000,2021-07-28,2021-12-22,2021-12-22,4.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003530
10003549,510300C2203A04400,300ETF购3月4332A,10156,2021-07-29,2022-03-23,2022-03-23,4.332,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003549
10003550,510300C2203A04500,300ETF购3月4431A,10156,2021-07-29,2022-03-23,2022-03-23,4.431,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003550
10003551,510300C2203A04600,300ETF购3月4529A,10156,2021-07-29,2022-03-23,2022-03-23,4.529,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003551
10003552,510300C2203A04700,300ETF购3月4628A,10156,2021-07-29,2022-03-23,2022-03-23,4.628,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003552
10003553,510300C2203A04800,300ETF购3月4726A,10156,2021-07-29,2022-03-23,2022-03-23,4.726,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003553
10003554,510300C2203A04900,300ETF购3月4825A,10156,2021-07-29,2022-03-23,2022-03-23,4.825,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003554
10003555,510300C2203A05000,300ETF购3月4923A,10156,2021-07-29,2022-03-23,2022-03-23,4.923,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003555
10003556,510300C2203A05250,300ETF购3月5169A,10156,2021-07-29,2022-03-23,2022-03-23,5.169,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003556
10003557,510300C2203A05500,300ETF购3月5416A,10156,2021-07-29,2022-03-23,2022-03-23,5.416,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003557
10003558,510300P2203A04400,300ETF沽3月4332A,10156,2021-07-29,2022-03-23,2022-03-23,4.332,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003558
10003559,510300P2203A04500,300ETF沽3月4431A,10156,2021-07-29,2022-03-23,2022-03-23,4.431,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003559
10003560,510300P2203A04600,300ETF沽3月4529A,10156,2021-07-29,2022-03-23,2022-03-23,4.529,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003560
10003561,510300P2203A04700,300ETF沽3月4628A,10156,2021-07-29,2022-03-23,2022-03-23,4.628,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003561
10003562,510300P2203A04800,300ETF沽3月4726A,10156,2021-07-29,2022-03-23,2022-03-23,4.726,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003562
10003563,510300P2203A04900,300ETF沽3月4825A,10156,2021-07-29,2022-03-23,2022-03-23,4.825,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003563
10003564,510300P2203A05000,300ETF沽3月4923A,10156,2021-07-29,2022-03-23,2022-03-23,4.923,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003564
10003565,510300P2203A05250,300ETF沽3月5169A,10156,2021-07-29,2022-03-23,2022-03-23,5.169,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003565
10003566,510300P2203A05500,300ETF沽3月5416A,10156,2021-07-29,2022-03-23,2022-03-23,5.416,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003566
10003567,510300C2203A05750,300ETF购3月5662A,10156,2021-07-30,2022-03-23,2022-03-23,5.662,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003567
10003568,510300P2203A05750,300ETF沽3月5662A,10156,2021-07-30,2022-03-23,2022-03-23,5.662,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003568
10003569,510300C2203A06000,300ETF购3月5908A,10156,2021-08-03,2022-03-23,2022-03-23,5.908,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003569
10003570,510300P2203A06000,300ETF沽3月5908A,10156,2021-08-03,2022-03-23,2022-03-23,5.908,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003570
10003599,510300C2110M04600,300ETF购10月4600,10000,2021-08-26,2021-10-27,2021-10-27,4.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003599
10003600,510300C2110M04700,300ETF购10月4700,10000,2021-08-26,2021-10-27,2021-10-27,4.7,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003600
10003601,510300C2110M04800,300ETF购10月4800,10000,2021-08-26,2021-10-27,2021-10-27,4.8,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003601
10003602,510300C2110M04900,300ETF购10月4900,10000,2021-08-26,2021-10-27,2021-10-27,4.9,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003602
10003603,510300C2110M05000,300ETF购10月5000,10000,2021-08-26,2021-10-27,2021-10-27,5.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003603
10003604,510300C2110M05250,300ETF购10月5250,10000,2021-08-26,2021-10-27,2021-10-27,5.25,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003604
10003605,510300C2110M05500,300ETF购10月5500,10000,2021-08-26,2021-10-27,2021-10-27,5.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003605
10003606,510300C2110M05750,300ETF购10月5750,10000,2021-08-26,2021-10-27,2021-10-27,5.75,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003606
10003607,510300C2110M06000,300ETF购10月6000,10000,2021-08-26,2021-10-27,2021-10-27,6.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003607
10003608,510300P2110M04600,300ETF沽10月4600,10000,2021-08-26,2021-10-27,2021-10-27,4.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003608
10003609,510300P2110M04700,300ETF沽10月4700,10000,2021-08-26,2021-10-27,2021-10-27,4.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003609
10003610,510300P2110M04800,300ETF沽10月4800,10000,2021-08-26,2021-10-27,2021-10-27,4.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003610
10003611,510300P2110M04900,300ETF沽10月4900,10000,2021-08-26,2021-10-27,2021-10-27,4.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003611
10003612,510300P2110M05000,300ETF沽10月5000,10000,2021-08-26,2021-10-27,2021-10-27,5.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003612
10003613,510300P2110M05250,300ETF沽10月5250,10000,2021-08-26,2021-10-27,2021-10-27,5.25,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003613
10003614,510300P2110M05500,300ETF沽10月5500,10000,2021-08-26,2021-10-27,2021-10-27,5.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003614
10003615,510300P2110M05750,300ETF沽10月5750,10000,2021-08-26,2021-10-27,2021-10-27,5.75,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003615
10003616,510300P2110M06000,300ETF沽10月6000,10000,2021-08-26,2021-10-27,2021-10-27,6.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003616
10003619,510300C2110M04500,300ETF购10月4500,10000,2021-08-27,2021-10-27,2021-10-27,4.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003619
10003620,510300P2110M04500,300ETF沽10月4500,10000,2021-08-27,2021-10-27,2021-10-27,4.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003620
10003641,510300C2111M04500,300ETF购11月4500,10000,2021-09-23,2021-11-24,2021-11-24,4.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003641
10003642,510300C2111M04600,300ETF购11月4600,10000,2021-09-23,2021-11-24,2021-11-24,4.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003642
10003643,510300C2111M04700,300ETF购11月4700,10000,2021-09-23,2021-11-24,2021-11-24,4.7,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003643
10003644,510300C2111M04800,300ETF购11月4800,10000,2021-09-23,2021-11-24,2021-11-24,4.8,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003644
10003645,510300C2111M04900,300ETF购11月4900,10000,2021-09-23,2021-11-24,2021-11-24,4.9,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003645
10003646,510300C2111M05000,300ETF购11月5000,10000,2021-09-23,2021-11-24,2021-11-24,5.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003646
10003647,510300C2111M05250,300ETF购11月5250,10000,2021-09-23,2021-11-24,2021-11-24,5.25,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003647
10003648,510300C2111M05500,300ETF购11月5500,10000,2021-09-23,2021-11-24,2021-11-24,5.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003648
10003649,510300C2111M05750,300ETF购11月5750,10000,2021-09-23,2021-11-24,2021-11-24,5.75,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003649
10003650,510300P2111M04500,300ETF沽11月4500,10000,2021-09-23,2021-11-24,2021-11-24,4.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003650
10003651,510300P2111M04600,300ETF沽11月4600,10000,2021-09-23,2021-11-24,2021-11-24,4.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003651
10003652,510300P2111M04700,300ETF沽11月4700,10000,2021-09-23,2021-11-24,2021-11-24,4.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003652
10003653,510300P2111M04800,300ETF沽11月4800,10000,2021-09-23,2021-11-24,2021-11-24,4.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003653
10003654,510300P2111M04900,300ETF沽11月4900,10000,2021-09-23,2021-11-24,2021-11-24,4.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003654
10003655,510300P2111M05000,300ETF沽11月5000,10000,2021-09-23,2021-11-24,2021-11-24,5.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003655
10003656,510300P2111M05250,300ETF沽11月5250,10000,2021-09-23,2021-11-24,2021-11-24,5.25,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003656
10003657,510300P2111M05500,300ETF沽11月5500,10000,2021-09-23,2021-11-24,2021-11-24,5.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003657
10003658,510300P2111M05750,300ETF沽11月5750,10000,2021-09-23,2021-11-24,2021-11-24,5.75,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003658
10003659,510300C2111M06000,300ETF购11月6000,10000,2021-09-28,2021-11-24,2021-11-24,6.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003659
10003660,510300P2111M06000,300ETF沽11月6000,10000,2021-09-28,2021-11-24,2021-11-24,6.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003660
10003687,510300C2206A04600,300ETF购6月4529A,10156,2021-10-28,2022-06-22,2022-06-22,4.529,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003687
10003688,510300C2206A04700,300ETF购6月4628A,10156,2021-10-28,2022-06-22,2022-06-22,4.628,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003688
10003689,510300C2206A04800,300ETF购6月4726A,10156,2021-10-28,2022-06-22,2022-06-22,4.726,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003689
10003690,510300C2206A04900,300ETF购6月4825A,10156,2021-10-28,2022-06-22,2022-06-22,4.825,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003690
10003691,510300C2206A05000,300ETF购6月4923A,10156,2021-10-28,2022-06-22,2022-06-22,4.923,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003691
10003692,510300C2206A05250,300ETF购6月5169A,10156,2021-10-28,2022-06-22,2022-06-22,5.169,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003692
10003693,510300C2206A05500,300ETF购6月5416A,10156,2021-10-28,2022-06-22,2022-06-22,5.416,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003693
10003694,510300C2206A05750,300ETF购6月5662A,10156,2021-10-28,2022-06-22,2022-06-22,5.662,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003694
10003695,510300C2206A06000,300ETF购6月5908A,10156,2021-10-28,2022-06-22,2022-06-22,5.908,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003695
10003696,510300P2206A04600,300ETF沽6月4529A,10156,2021-10-28,2022-06-22,2022-06-22,4.529,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003696
10003697,510300P2206A04700,300ETF沽6月4628A,10156,2021-10-28,2022-06-22,2022-06-22,4.628,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003697
10003698,510300P2206A04800,300ETF沽6月4726A,10156,2021-10-28,2022-06-22,2022-06-22,4.726,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003698
10003699,510300P2206A04900,300ETF沽6月4825A,10156,2021-10-28,2022-06-22,2022-06-22,4.825,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003699
10003700,510300P2206A05000,300ETF沽6月4923A,10156,2021-10-28,2022-06-22,2022-06-22,4.923,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003700
10003701,510300P2206A05250,300ETF沽6月5169A,10156,2021-10-28,2022-06-22,2022-06-22,5.169,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003701
10003702,510300P2206A05500,300ETF沽6月5416A,10156,2021-10-28,2022-06-22,2022-06-22,5.416,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003702
10003703,510300P2206A05750,300ETF沽6月5662A,10156,2021-10-28,2022-06-22,2022-06-22,5.662,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003703
10003704,510300P2206A06000,300ETF沽6月5908A,10156,2021-10-28,2022-06-22,2022-06-22,5.908,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003704
10003705,510300C2206A04500,300ETF购6月4431A,10156,2021-10-29,2022-06-22,2022-06-22,4.431,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003705
10003706,510300P2206A04500,300ETF沽6月4431A,10156,2021-10-29,2022-06-22,2022-06-22,4.431,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003706
10003727,510300C2201A04600,300ETF购1月4529A,10156,2021-11-25,2022-01-26,2022-01-26,4.529,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003727
10003728,510300C2201A04700,300ETF购1月4628A,10156,2021-11-25,2022-01-26,2022-01-26,4.628,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003728
10003729,510300C2201A04800,300ETF购1月4726A,10156,2021-11-25,2022-01-26,2022-01-26,4.726,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003729
10003730,510300C2201A04900,300ETF购1月4825A,10156,2021-11-25,2022-01-26,2022-01-26,4.825,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003730
10003731,510300C2201A05000,300ETF购1月4923A,10156,2021-11-25,2022-01-26,2022-01-26,4.923,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003731
10003732,510300C2201A05250,300ETF购1月5169A,10156,2021-11-25,2022-01-26,2022-01-26,5.169,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003732
10003733,510300C2201A05500,300ETF购1月5416A,10156,2021-11-25,2022-01-26,2022-01-26,5.416,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003733
10003734,510300C2201A05750,300ETF购1月5662A,10156,2021-11-25,2022-01-26,2022-01-26,5.662,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003734
10003735,510300C2201A06000,300ETF购1月5908A,10156,2021-11-25,2022-01-26,2022-01-26,5.908,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003735
10003736,510300P2201A04600,300ETF沽1月4529A,10156,2021-11-25,2022-01-26,2022-01-26,4.529,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003736
10003737,510300P2201A04700,300ETF沽1月4628A,10156,2021-11-25,2022-01-26,2022-01-26,4.628,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003737
10003738,510300P2201A04800,300ETF沽1月4726A,10156,2021-11-25,2022-01-26,2022-01-26,4.726,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003738
10003739,510300P2201A04900,300ETF沽1月4825A,10156,2021-11-25,2022-01-26,2022-01-26,4.825,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003739
10003740,510300P2201A05000,300ETF沽1月4923A,10156,2021-11-25,2022-01-26,2022-01-26,4.923,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003740
10003741,510300P2201A05250,300ETF沽1月5169A,10156,2021-11-25,2022-01-26,2022-01-26,5.169,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003741
10003742,510300P2201A05500,300ETF沽1月5416A,10156,2021-11-25,2022-01-26,2022-01-26,5.416,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003742
10003743,510300P2201A05750,300ETF沽1月5662A,10156,2021-11-25,2022-01-26,2022-01-26,5.662,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003743
10003744,510300P2201A06000,300ETF沽1月5908A,10156,2021-11-25,2022-01-26,2022-01-26,5.908,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003744
10003745,510300C2201A04500,300ETF购1月4431A,10156,2021-11-29,2022-01-26,2022-01-26,4.431,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003745
10003746,510300P2201A04500,300ETF沽1月4431A,10156,2021-11-29,2022-01-26,2022-01-26,4.431,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003746
10003835,510300C2201A06250,300ETF购1月6154A,10156,2021-12-10,2022-01-26,2022-01-26,6.154,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003835
10003836,510300P2201A06250,300ETF沽1月6154A,10156,2021-12-10,2022-01-26,2022-01-26,6.154,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003836
10003837,510300C2203A06250,300ETF购3月6154A,10156,2021-12-10,2022-03-23,2022-03-23,6.154,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003837
10003838,510300P2203A06250,300ETF沽3月6154A,10156,2021-12-10,2022-03-23,2022-03-23,6.154,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003838
10003839,510300C2206A06250,300ETF购6月6154A,10156,2021-12-10,2022-06-22,2022-06-22,6.154,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10003839
