order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,half_year_recommendation,one_year_target_price,one_year_recommendation
000598.XSHE,2019-05-26,中金公司,5.6500,,2,1,2024-06-26 05:24:04,2019-05-27 11:13:04,,2.0,,,
000598.XSHE,2019-06-05,中金公司,5.6500,,2,1,2024-06-26 05:24:00,2019-06-05 11:13:02,,2.0,,,
000598.XSHE,2019-06-10,中金公司,5.6500,,2,1,2024-06-26 05:24:17,2019-06-10 12:13:02,,2.0,,,
000598.XSHE,2019-06-12,信达证券,,,2,1,2024-06-26 17:26:44,2019-06-12 16:13:13,,2.0,,,
000598.XSHE,2019-06-13,中原证券,,,2,1,2024-06-26 17:24:20,2019-06-14 12:13:03,,2.0,,,
000598.XSHE,2019-06-17,中金公司,5.6500,,2,1,2024-06-26 05:24:08,2019-06-17 12:13:04,,2.0,,,
000598.XSHE,2019-06-23,中金公司,5.6500,,2,1,2024-06-26 05:23:55,2019-06-24 11:13:02,,2.0,,,
000598.XSHE,2019-06-26,中金公司,5.6500,,2,1,2024-06-26 05:24:02,2019-06-26 11:13:03,,2.0,,,
000598.XSHE,2019-07-04,中金公司,5.6500,,2,1,2024-06-26 05:24:36,2019-07-04 14:13:09,,2.0,,,
000598.XSHE,2019-07-08,中金公司,5.6500,,2,1,2024-06-26 05:24:21,2019-07-08 11:13:02,,2.0,,,
000598.XSHE,2019-07-22,中金公司,5.6500,,2,1,2024-06-26 05:23:58,2019-07-22 10:13:03,,2.0,,,
000598.XSHE,2019-07-23,中金公司,5.6500,,2,1,2024-06-26 05:23:55,2019-07-23 13:13:04,,2.0,,,
000598.XSHE,2019-08-05,中金公司,5.6500,,2,1,2024-06-26 05:24:26,2019-08-05 12:13:05,,2.0,,,
000598.XSHE,2019-08-07,中原证券,,,2,1,2024-06-26 17:26:06,2019-08-08 14:13:04,,2.0,,,
000598.XSHE,2019-08-16,国联民生,,,2,1,2024-06-26 17:25:09,2019-08-19 18:13:03,,2.0,,,
000598.XSHE,2019-08-16,长江证券,,,1,1,2024-06-26 17:26:32,2019-08-18 14:13:05,,1.0,,,
000598.XSHE,2019-08-16,中金公司,5.6500,M06,2,1,2024-06-26 05:24:18,2019-08-16 18:13:21,5.65,2.0,,,
000598.XSHE,2019-08-16,信达证券,5.6350,M06,1,1,2024-06-26 05:24:30,2019-08-19 10:13:03,5.635,1.0,,,
000598.XSHE,2019-08-19,中金公司,5.6500,,2,1,2024-06-26 05:23:56,2019-08-19 12:13:10,,2.0,,,
000598.XSHE,2019-08-20,中原证券,,,2,1,2024-06-26 17:27:51,2019-08-21 13:13:02,,2.0,,,
000598.XSHE,2019-09-03,中金公司,5.6500,,2,1,2024-06-26 05:24:06,2019-09-03 16:13:03,,2.0,,,
000598.XSHE,2019-09-05,中金公司,5.6500,,2,1,2024-06-26 05:24:07,2019-09-05 12:13:05,,2.0,,,
000598.XSHE,2019-09-07,国泰海通证券,5.4000,M06,2,1,2024-06-26 05:24:18,2019-09-10 13:13:04,5.4,2.0,,,
000598.XSHE,2019-09-09,国泰海通证券,5.4000,,2,1,2024-06-26 05:23:58,2019-09-10 12:13:03,,2.0,,,
000598.XSHE,2019-09-16,中金公司,5.6500,,2,1,2024-06-26 05:24:25,2019-09-16 14:13:02,,2.0,,,
000598.XSHE,2019-10-08,财信证券,,,2,1,2024-06-26 17:24:34,2019-10-10 11:13:06,,2.0,,,
000598.XSHE,2019-10-08,中金公司,5.6500,,2,1,2024-06-26 05:24:30,2019-10-08 15:13:04,,2.0,,,
000598.XSHE,2019-10-20,中金公司,5.6500,,2,1,2024-06-26 05:24:18,2019-10-21 13:13:05,,2.0,,,
000598.XSHE,2019-10-26,国联民生,,,2,1,2024-06-26 17:24:51,2019-10-30 16:13:04,,2.0,,,
000598.XSHE,2019-10-27,长江证券,,,1,1,2024-06-26 17:25:28,2019-10-28 19:13:04,,1.0,,,
000598.XSHE,2019-10-28,国海证券,,,1,1,2024-06-26 17:25:14,2019-10-28 18:13:04,,1.0,,,
000598.XSHE,2019-10-28,中金公司,5.6500,M06,2,1,2024-06-26 05:24:10,2019-10-28 18:13:04,5.65,2.0,,,
000598.XSHE,2019-10-28,中信证券,7.4200,M06,1,1,2024-06-26 05:24:12,2019-10-28 13:13:08,7.42,1.0,,,
000598.XSHE,2019-10-31,国海证券,,,1,1,2024-06-26 17:25:29,2019-10-31 14:13:05,,1.0,,,
000598.XSHE,2019-11-05,中金公司,5.6500,,2,1,2024-06-26 05:24:14,2019-11-05 15:13:04,,2.0,,,
000598.XSHE,2019-11-05,财信证券,,,2,1,2024-06-26 17:27:52,2019-11-06 17:13:06,,2.0,,,
000598.XSHE,2019-11-18,中金公司,5.6500,,2,1,2024-06-26 05:24:29,2019-11-18 11:13:09,,2.0,,,
000598.XSHE,2019-11-28,中金公司,5.6500,,2,1,2024-06-26 05:23:53,2019-11-28 14:13:04,,2.0,,,
000598.XSHE,2019-12-01,中金公司,5.6500,,2,1,2024-06-26 05:24:26,2019-12-02 16:13:08,,2.0,,,
000598.XSHE,2019-12-08,招商证券,5.6000,M06,1,1,2024-06-26 05:24:10,2019-12-09 12:13:05,5.6,1.0,,,
000598.XSHE,2019-12-13,中金公司,5.6500,,2,1,2024-06-26 05:23:57,2019-12-13 12:13:09,,2.0,,,
000598.XSHE,2019-12-16,中金公司,5.6500,,2,1,2024-06-26 05:23:56,2019-12-16 11:13:03,,2.0,,,
000598.XSHE,2019-12-23,长江证券,,,1,1,2024-06-26 17:26:32,2019-12-24 16:13:11,,1.0,,,
000598.XSHE,2019-12-24,西南证券,,,1,1,2024-06-26 17:28:34,2019-12-25 18:13:06,,1.0,,,
000598.XSHE,2019-12-30,中金公司,5.6500,,2,1,2024-06-26 05:23:53,2019-12-30 12:13:05,,2.0,,,
000598.XSHE,2019-12-31,华泰证券,5.1250,M06,2,1,2024-06-26 05:24:40,2019-12-31 18:13:06,5.125,2.0,,,
000598.XSHE,2020-01-07,中信证券,,,1,1,2024-06-26 17:26:26,2020-01-08 14:13:03,,1.0,,,
000598.XSHE,2020-01-09,长江证券,,,1,1,2024-06-26 17:27:43,2020-01-10 16:13:11,,1.0,,,
000598.XSHE,2020-02-02,长江证券,,,1,1,2024-06-26 17:24:25,2020-02-05 09:13:06,,1.0,,,
000598.XSHE,2020-02-08,光大证券,5.8300,,1,1,2024-06-26 05:24:00,2020-02-09 18:13:04,,1.0,,,
000598.XSHE,2020-02-20,中信证券,,,1,1,2024-06-26 17:26:21,2020-02-20 14:13:04,,1.0,,,
000598.XSHE,2020-02-21,西南证券,,,1,1,2024-06-26 17:25:55,2020-02-23 11:13:03,,1.0,,,
000598.XSHE,2020-02-23,光大证券,,,1,1,2024-06-26 17:27:39,2020-02-23 19:13:03,,1.0,,,
000598.XSHE,2020-02-24,国海证券,,,1,1,2024-06-26 17:24:24,2020-02-24 13:13:05,,1.0,,,
000598.XSHE,2020-02-24,财信证券,5.3300,M06,2,1,2024-06-26 05:24:36,2020-02-25 13:13:04,5.33,2.0,,,
000598.XSHE,2020-03-01,光大证券,,,1,1,2024-06-26 17:28:28,2020-03-01 15:13:04,,1.0,,,
000598.XSHE,2020-03-04,财信证券,5.2000,M06,2,1,2024-06-26 05:23:58,2020-03-04 17:11:15,5.2,2.0,,,
000598.XSHE,2020-03-04,国海证券,,,1,1,2024-06-26 17:26:03,2020-03-04 13:41:32,,1.0,,,
000598.XSHE,2020-03-07,国泰海通证券,5.4000,M06,2,1,2024-06-26 05:24:00,2020-03-08 10:52:05,5.4,2.0,,,
000598.XSHE,2020-03-08,光大证券,,,1,1,2024-06-26 17:27:12,2020-03-08 18:22:35,,1.0,,,
000598.XSHE,2020-03-15,国海证券,,,1,1,2024-06-26 17:28:07,2020-03-16 11:13:03,,1.0,,,
000598.XSHE,2020-03-16,光大证券,,,1,1,2024-06-26 17:28:24,2020-03-17 11:58:57,,1.0,,,
000598.XSHE,2020-03-17,中信证券,,,1,1,2024-06-26 17:26:44,2020-03-17 11:28:01,,1.0,,,
000598.XSHE,2020-03-22,光大证券,,,1,1,2024-06-26 17:25:15,2020-03-22 15:53:43,,1.0,,,
000598.XSHE,2020-03-29,光大证券,,,1,1,2024-06-26 17:27:29,2020-03-29 13:33:01,,1.0,,,
000598.XSHE,2020-03-30,国海证券,,,1,1,2024-06-26 17:27:46,2020-03-30 20:48:39,,1.0,,,
000598.XSHE,2020-04-01,财信证券,5.2000,M06,2,1,2024-06-26 05:24:02,2020-04-03 12:38:23,5.2,2.0,,,
000598.XSHE,2020-04-01,光大证券,,,1,1,2024-06-26 17:27:01,2020-04-02 11:26:34,,1.0,,,
000598.XSHE,2020-04-02,华泰证券,5.5350,M06,2,1,2024-06-26 05:23:56,2020-04-03 09:32:40,5.535,2.0,,,
000598.XSHE,2020-04-02,中金公司,5.6500,M06,2,1,2024-06-26 05:23:58,2020-04-02 15:34:47,5.65,2.0,,,
000598.XSHE,2020-04-02,中原证券,,,2,1,2024-06-26 17:25:09,2020-04-03 16:19:47,,2.0,,,
000598.XSHE,2020-04-02,长江证券,,,1,1,2024-06-26 17:26:57,2020-04-07 16:28:17,,1.0,,,
000598.XSHE,2020-04-02,西南证券,,,1,1,2024-06-26 17:27:57,2020-04-02 17:38:50,,1.0,,,
000598.XSHE,2020-04-03,中信证券,7.6100,M06,1,1,2024-06-26 05:23:56,2020-04-03 12:44:38,7.61,1.0,,,
000598.XSHE,2020-04-03,广发证券,5.9900,M06,1,1,2024-06-26 05:24:24,2020-04-06 12:39:55,5.99,1.0,,,
000598.XSHE,2020-04-05,光大证券,,,1,1,2024-06-26 17:26:47,2020-04-06 08:32:54,,1.0,,,
000598.XSHE,2020-04-13,国海证券,,,1,1,2024-06-26 17:28:41,2020-04-13 09:10:52,,1.0,,,
000598.XSHE,2020-04-19,光大证券,,,1,1,2024-06-26 17:27:42,2020-04-20 15:45:48,,1.0,,,
000598.XSHE,2020-04-29,财信证券,5.4000,M06,2,1,2024-06-26 05:24:15,2020-04-30 22:45:02,5.4,2.0,,,
000598.XSHE,2020-04-29,中信证券,7.6100,M06,1,1,2024-06-26 05:24:38,2020-04-29 19:59:20,7.61,1.0,,,
000598.XSHE,2020-05-03,光大证券,,,1,1,2024-06-26 17:27:00,2020-05-06 18:47:59,,1.0,,,
000598.XSHE,2020-05-03,长江证券,,,1,1,2024-06-26 17:29:07,2020-05-05 17:45:14,,1.0,,,
000598.XSHE,2020-05-05,中金公司,5.6500,,2,1,2024-06-26 05:24:17,2020-05-06 20:59:51,,2.0,,,
000598.XSHE,2020-05-05,广发证券,5.9900,,1,1,2024-06-26 05:24:25,2020-05-05 15:16:14,,1.0,,,
000598.XSHE,2020-05-07,中金公司,5.6500,,2,1,2024-06-26 05:23:58,2020-05-07 17:56:04,,2.0,,,
000598.XSHE,2020-05-11,中金公司,5.6500,,2,1,2024-06-26 05:24:10,2020-05-11 10:43:01,,2.0,,,
000598.XSHE,2020-05-11,国海证券,,,1,1,2024-06-26 17:26:21,2020-05-11 09:41:55,,1.0,,,
000598.XSHE,2020-05-14,国海证券,,,1,1,2024-06-26 17:26:12,2020-05-15 14:10:34,,1.0,,,
000598.XSHE,2020-05-24,光大证券,,,1,1,2024-06-26 17:24:59,2020-05-25 12:23:08,,1.0,,,
000598.XSHE,2020-05-28,国海证券,,,1,1,2024-06-26 17:28:39,2020-05-28 11:01:05,,1.0,,,
000598.XSHE,2020-06-08,中金公司,5.6500,,2,1,2024-06-26 05:24:18,2020-06-08 15:32:37,,2.0,,,
000598.XSHE,2020-06-15,国海证券,,,1,1,2024-06-26 17:26:50,2020-06-15 10:57:47,,1.0,,,
000598.XSHE,2020-06-22,中金公司,5.6500,,2,1,2024-06-26 05:24:08,2020-06-22 16:12:21,,2.0,,,
000598.XSHE,2020-07-05,中金公司,5.6500,,2,1,2024-06-26 05:24:08,2020-07-06 09:51:24,,2.0,,,
000598.XSHE,2020-07-08,中信证券,,,1,1,2024-06-26 17:26:48,2020-07-08 17:06:45,,1.0,,,
000598.XSHE,2020-07-16,西南证券,,,1,1,2024-06-26 17:29:03,2020-07-16 13:29:21,,1.0,,,
000598.XSHE,2020-07-20,中金公司,5.6500,,2,1,2024-06-26 05:24:01,2020-07-20 15:10:46,,2.0,,,
000598.XSHE,2020-08-03,中金公司,5.6500,,2,1,2024-06-26 05:24:04,2020-08-03 15:08:33,,2.0,,,
000598.XSHE,2020-08-04,广发证券,5.9900,,1,1,2024-06-26 05:24:31,2020-08-04 14:43:03,,1.0,,,
000598.XSHE,2020-08-10,中信证券,,,1,1,2024-06-26 17:27:32,2020-08-10 16:58:10,,1.0,,,
000598.XSHE,2020-08-17,中金公司,5.6500,,2,1,2024-06-26 05:24:12,2020-08-17 12:38:17,,2.0,,,
000598.XSHE,2020-08-27,西南证券,,,1,1,2024-06-26 17:25:10,2020-08-27 17:17:41,,1.0,,,
000598.XSHE,2020-08-27,中信证券,7.6100,M06,1,1,2024-06-26 05:24:12,2020-08-27 13:20:54,7.61,1.0,,,
000598.XSHE,2020-08-27,中金公司,5.6500,M06,2,1,2024-06-26 05:24:13,2020-08-27 11:43:08,5.65,2.0,,,
000598.XSHE,2020-08-27,广发证券,6.0300,M06,1,1,2024-06-26 05:24:40,2020-08-27 15:35:26,6.03,1.0,,,
000598.XSHE,2020-08-28,西南证券,,,1,1,2024-06-26 17:25:44,2020-08-28 17:50:06,,1.0,,,
000598.XSHE,2020-08-31,中金公司,5.6500,,2,1,2024-06-26 05:23:56,2020-09-01 13:45:23,,2.0,,,
000598.XSHE,2020-09-09,广发证券,6.0300,,1,1,2024-06-26 05:24:16,2020-09-09 12:54:43,,1.0,,,
000598.XSHE,2020-09-14,中金公司,5.6500,,2,1,2024-06-26 05:24:40,2020-09-14 15:04:13,,2.0,,,
000598.XSHE,2020-10-29,中金公司,5.6500,M06,2,1,2024-06-26 05:24:20,2020-10-29 15:53:00,5.65,2.0,,,
000598.XSHE,2020-10-30,中信证券,7.6100,M06,1,1,2024-06-26 05:24:25,2020-10-30 16:24:43,7.61,1.0,,,
000598.XSHE,2020-10-30,广发证券,6.0300,M06,1,1,2024-06-26 05:24:38,2020-10-30 21:45:53,6.03,1.0,,,
000598.XSHE,2020-11-11,中原证券,,,2,1,2024-06-26 17:28:33,2020-11-13 09:59:00,,2.0,,,
000598.XSHE,2021-01-12,中金公司,5.6500,,2,1,2024-06-26 05:24:09,2021-01-12 10:43:10,,2.0,,,
000598.XSHE,2021-01-17,华泰证券,5.4400,M06,2,1,2024-06-26 05:24:23,2021-01-17 16:42:24,5.44,2.0,,,
000598.XSHE,2021-02-03,西南证券,,,1,1,2024-06-26 17:25:35,2021-02-03 17:24:29,,1.0,,,
000598.XSHE,2021-02-23,中信证券,7.6100,M06,1,1,2024-06-26 05:24:41,2021-02-23 09:54:55,7.61,1.0,,,
000598.XSHE,2021-04-22,西南证券,,,1,1,2024-06-26 17:25:47,2021-04-22 16:08:45,,1.0,,,
000598.XSHE,2021-04-22,中金公司,5.6500,M06,2,1,2024-06-26 05:24:30,2021-04-22 17:22:35,5.65,2.0,,,
000598.XSHE,2021-04-22,华泰证券,6.3600,M06,2,1,2024-06-26 05:24:34,2021-04-23 10:50:43,6.36,2.0,,,
000598.XSHE,2021-04-22,光大证券,,,1,1,2024-06-26 17:29:11,2021-04-22 12:30:38,,1.0,,,
000598.XSHE,2021-04-29,广发证券,7.4100,M06,1,1,2024-06-26 05:24:24,2021-04-30 11:56:29,7.41,1.0,,,
000598.XSHE,2021-05-06,中金公司,5.6500,,2,1,2024-06-26 05:24:27,2021-05-07 16:04:14,,2.0,,,
000598.XSHE,2021-08-13,华泰证券,6.0400,M06,2,1,2024-06-26 05:24:03,2021-08-13 11:01:21,6.04,2.0,,,
000598.XSHE,2021-08-14,中金公司,5.6500,M06,2,1,2024-06-26 05:24:17,2021-08-16 14:22:39,5.65,2.0,,,
000598.XSHE,2021-08-16,广发证券,7.1100,M06,1,1,2024-06-26 05:23:58,2021-08-17 15:19:48,7.11,1.0,,,
000598.XSHE,2021-10-08,广发证券,7.1100,,1,1,2024-06-26 05:24:17,2021-10-10 16:10:03,,1.0,,,
000598.XSHE,2021-10-26,中金公司,5.6500,M06,2,1,2024-06-26 05:24:01,2021-10-26 16:14:24,5.65,2.0,,,
000598.XSHE,2021-10-26,广发证券,7.5300,M06,1,1,2024-06-26 05:24:10,2021-10-26 13:09:19,7.53,1.0,,,
000598.XSHE,2022-04-17,广发证券,7.5300,,1,1,2024-06-26 05:24:26,2022-04-18 19:39:27,,1.0,,,
000598.XSHE,2022-04-22,中金公司,6.0000,M06,2,1,2024-06-26 05:24:18,2022-04-22 14:22:33,6.0,2.0,,,
000598.XSHE,2022-04-24,华泰证券,5.8000,M06,2,1,2024-06-26 05:23:53,2022-04-24 16:05:47,5.8,2.0,,,
000598.XSHE,2022-04-24,广发证券,6.9600,M06,1,1,2024-06-26 05:23:56,2022-04-25 15:31:23,6.96,1.0,,,
000598.XSHE,2022-04-25,东莞证券,,,2,1,2024-06-26 17:28:26,2022-04-25 17:08:04,,2.0,,,
000598.XSHE,2022-04-27,华泰金融控股,5.8000,M06,2,1,2024-06-26 05:23:56,2022-04-27 16:39:26,5.8,2.0,,,
000598.XSHE,2022-04-28,东莞证券,,,2,1,2024-06-26 17:25:53,2022-04-29 09:23:39,,2.0,,,
000598.XSHE,2022-05-09,广发证券,6.9600,,1,1,2024-06-26 05:23:59,2022-05-12 12:13:25,,1.0,,,
000598.XSHE,2022-08-26,广发证券,6.9600,M06,1,1,2024-06-26 05:24:04,2022-08-29 19:08:51,6.96,1.0,,,
000598.XSHE,2022-08-26,东莞证券,,,2,1,2024-06-26 17:27:41,2022-08-28 12:10:57,,2.0,,,
000598.XSHE,2022-08-27,中金公司,6.0000,M06,2,1,2024-06-26 05:24:29,2022-08-28 15:56:53,6.0,2.0,,,
000598.XSHE,2022-08-28,华泰证券,5.8000,M06,2,1,2024-06-26 05:24:35,2022-08-29 19:17:12,5.8,2.0,,,
000598.XSHE,2022-10-26,中金公司,6.0000,M06,2,1,2024-06-26 05:24:03,2022-10-26 15:50:56,6.0,2.0,,,
000598.XSHE,2022-10-27,广发证券,6.9600,M06,1,1,2024-06-26 05:24:02,2022-10-28 19:25:29,6.96,1.0,,,
000598.XSHE,2023-04-26,华泰证券,6.1000,M06,2,1,2024-06-26 05:24:29,2023-04-27 02:27:54,6.1,2.0,,,
000598.XSHE,2023-05-04,广发证券,6.9500,M06,1,1,2024-06-26 05:23:59,2023-05-07 12:33:01,6.95,1.0,,,
000598.XSHE,2023-05-05,广发证券,6.9500,,1,1,2024-06-26 05:24:05,2023-05-09 18:48:29,,1.0,,,
000598.XSHE,2023-05-21,广发证券,6.9500,,1,1,2024-06-26 05:23:54,2023-05-22 17:05:05,,1.0,,,
000598.XSHE,2023-05-26,广发证券,6.9500,,1,1,2024-06-26 05:24:08,2023-05-26 16:05:42,,1.0,,,
000598.XSHE,2023-05-28,广发证券,6.9500,,1,1,2024-06-26 05:24:16,2023-05-29 16:39:34,,1.0,,,
000598.XSHE,2023-06-04,广发证券,6.9500,,1,1,2024-06-26 05:24:39,2023-06-05 16:14:15,,1.0,,,
000598.XSHE,2023-06-11,广发证券,6.9500,,1,1,2024-06-26 05:24:37,2023-06-13 14:13:10,,1.0,,,
000598.XSHE,2023-06-18,广发证券,6.9500,,1,1,2024-06-26 05:24:12,2023-06-19 11:38:21,,1.0,,,
000598.XSHE,2023-06-27,广发证券,6.9500,,1,1,2024-06-26 05:23:56,2023-06-28 10:58:53,,1.0,,,
000598.XSHE,2023-06-30,广发证券,6.9500,,1,1,2024-06-26 05:24:01,2023-07-03 13:08:47,,1.0,,,
000598.XSHE,2023-07-03,广发证券,6.9500,,1,1,2024-06-26 05:23:53,2023-07-04 13:21:04,,1.0,,,
000598.XSHE,2023-07-09,广发证券,6.9500,,1,1,2024-06-26 05:24:38,2023-07-11 14:48:13,,1.0,,,
000598.XSHE,2023-07-16,广发证券,6.9500,,1,1,2024-06-26 05:23:56,2023-07-18 15:56:24,,1.0,,,
000598.XSHE,2023-07-19,广发证券,6.9500,,1,1,2024-06-26 05:24:02,2023-07-20 11:12:46,,1.0,,,
000598.XSHE,2023-07-23,广发证券,6.9500,,1,1,2024-06-26 05:24:31,2023-07-26 10:22:23,,1.0,,,
000598.XSHE,2023-07-30,广发证券,6.9500,,1,1,2024-06-26 05:24:10,2023-07-31 15:56:25,,1.0,,,
000598.XSHE,2023-08-06,广发证券,6.9500,,1,1,2024-06-26 05:24:14,2023-08-07 12:41:35,,1.0,,,
000598.XSHE,2023-08-13,广发证券,6.9500,,1,1,2024-06-26 05:24:37,2023-08-14 14:26:26,,1.0,,,
000598.XSHE,2023-08-20,广发证券,6.9500,,1,1,2024-06-26 05:24:08,2023-08-21 12:48:15,,1.0,,,
000598.XSHE,2023-08-24,华泰证券,5.9000,M06,2,1,2024-06-26 05:24:34,2023-08-24 08:52:27,5.9,2.0,,,
000598.XSHE,2023-08-30,广发证券,6.9500,M06,1,1,2024-06-26 05:24:35,2023-08-31 16:42:59,6.95,1.0,,,
000598.XSHE,2023-09-04,广发证券,6.9500,,1,1,2024-06-26 05:24:20,2023-09-04 14:10:30,,1.0,,,
000598.XSHE,2023-09-05,华泰金融控股,5.9000,M06,2,1,2024-06-26 05:24:26,2023-09-06 13:44:15,5.9,2.0,,,
000598.XSHE,2023-09-17,广发证券,6.9500,,1,1,2024-06-26 05:24:20,2023-09-18 12:54:46,,1.0,,,
000598.XSHE,2023-10-09,东莞证券,,,2,1,2024-06-26 17:28:50,2023-10-25 18:10:03,,2.0,,,
000598.XSHE,2023-10-27,华泰证券,6.4900,M06,2,1,2024-06-26 05:24:07,2023-10-27 12:13:15,6.49,2.0,,,
000598.XSHE,2023-11-19,华泰金融控股,6.4900,M06,2,1,2024-06-26 05:24:16,2023-11-20 13:57:01,6.49,2.0,,,
000598.XSHE,2023-12-17,华泰证券,6.4900,,2,1,2024-06-26 05:24:36,2023-12-17 17:24:51,,2.0,,,
000598.XSHE,2023-12-19,华泰证券,6.8000,M06,2,1,2024-06-26 05:23:55,2023-12-19 18:41:28,6.8,2.0,,,
000598.XSHE,2023-12-22,华泰金融控股,6.8000,M06,2,1,2024-06-26 05:24:01,2023-12-22 17:31:28,6.8,2.0,,,
000598.XSHE,2024-01-07,华泰证券,6.8000,,2,1,2024-06-26 05:24:25,2024-01-08 14:44:38,,2.0,,,
000598.XSHE,2024-02-06,华泰证券,6.8000,,2,1,2024-06-26 05:24:20,2024-02-06 13:50:31,,2.0,,,
000598.XSHE,2024-02-21,信达证券,,,1,1,2024-06-26 17:25:45,2024-02-21 19:30:18,,1.0,,,
000598.XSHE,2024-03-04,长江证券,,,1,1,2024-06-26 17:25:22,2024-03-05 08:37:00,,1.0,,,
000598.XSHE,2024-04-09,东吴证券,,,1,1,2024-06-26 17:26:42,2024-04-09 19:03:25,,1.0,,,
000598.XSHE,2024-04-18,华泰证券,8.2800,M06,2,1,2024-06-26 05:24:03,2024-04-19 11:26:40,8.28,2.0,,,
000598.XSHE,2024-04-19,长江证券,,,1,1,2024-06-26 17:24:41,2024-04-22 04:46:31,,1.0,,,
000598.XSHE,2024-04-19,信达证券,,,1,1,2024-06-26 17:24:55,2024-04-19 18:05:08,,1.0,,,
000598.XSHE,2024-04-21,东吴证券,,,1,1,2024-06-26 17:25:35,2024-04-21 17:55:27,,1.0,,,
000598.XSHE,2024-04-24,华泰金融控股,8.2800,M06,2,1,2024-06-26 05:24:24,2024-04-24 12:01:19,8.28,2.0,,,
000598.XSHE,2024-04-25,华泰证券,8.6400,M06,2,1,2024-06-26 05:23:55,2024-04-26 17:28:44,8.64,2.0,,,
000598.XSHE,2024-04-26,长江证券,,,1,1,2024-06-26 17:25:11,2024-04-27 17:15:42,,1.0,,,
000598.XSHE,2024-04-26,信达证券,,,1,1,2024-06-26 17:27:05,2024-04-26 17:12:50,,1.0,,,
000598.XSHE,2024-04-29,太平洋证券,,,1,1,2024-06-26 17:26:18,2024-04-30 09:39:42,,1.0,,,
000598.XSHE,2024-05-14,华泰金融控股,8.6400,M06,2,1,2024-06-26 05:24:36,2024-05-15 09:47:28,8.64,2.0,,,
000598.XSHE,2024-06-03,华泰证券,8.6400,,2,1,2024-06-26 05:24:03,2024-06-04 14:52:47,,2.0,,,
000598.XSHE,2024-06-18,华泰证券,8.6400,,2,1,2024-06-26 05:24:22,2024-06-18 11:58:47,,2.0,,,
000598.XSHE,2024-08-28,信达证券,,,1,1,2024-08-28 22:13:12,2024-08-28 16:22:16,,1.0,,,
000598.XSHE,2024-08-29,华泰证券,7.3100,M06,2,1,2024-10-08 17:32:42,2024-10-08 11:45:52,7.31,2.0,,,
000598.XSHE,2024-08-29,长江证券,,,1,1,2024-08-30 18:08:25,2024-08-30 14:15:47,,1.0,,,
000598.XSHE,2024-08-31,东吴证券,,,1,1,2024-09-01 10:49:05,2024-08-31 22:52:52,,1.0,,,
000598.XSHE,2024-09-03,华泰金融控股,7.3100,M06,2,1,2024-09-18 14:29:20,2024-09-18 12:38:34,7.31,2.0,,,
000598.XSHE,2024-09-04,华泰证券,7.3100,,2,1,2024-09-05 18:25:49,2024-09-05 14:34:21,,2.0,,,
000598.XSHE,2024-10-14,华泰证券,,,2,1,2024-10-14 21:03:34,2024-10-14 16:38:28,,2.0,,,
000598.XSHE,2024-10-24,长江证券,,,1,1,2024-10-25 14:22:44,2024-10-25 12:43:53,,1.0,,,
000598.XSHE,2024-10-24,信达证券,,,1,1,2024-10-25 11:42:18,2024-10-25 07:27:30,,1.0,,,
000598.XSHE,2024-10-25,华泰证券,8.0600,M06,2,1,2024-10-27 18:24:01,2024-10-27 14:10:10,8.06,2.0,,,
000598.XSHE,2024-10-26,东吴证券,,,1,1,2024-10-27 11:06:36,2024-10-26 10:48:35,,1.0,,,
000598.XSHE,2024-10-28,中信证券,9.1000,M06,1,1,2024-10-30 21:06:22,2024-10-30 16:36:42,9.1,1.0,,,
000598.XSHE,2024-10-31,申万宏源,,,1,1,2024-11-01 17:47:52,2024-11-01 13:49:33,,1.0,,,
000598.XSHE,2024-11-06,华泰证券,8.0600,,2,1,2024-11-07 21:50:48,2024-11-07 17:21:51,,2.0,,,
000598.XSHE,2024-11-11,华泰证券,8.0600,,2,1,2024-11-11 21:52:54,2024-11-11 17:25:51,,2.0,,,
000598.XSHE,2025-04-02,申万宏源,,,1,1,2025-04-03 17:38:42,2025-04-03 14:02:49,,1.0,,,
000598.XSHE,2025-04-18,信达证券,,,1,1,2025-04-18 18:26:37,2025-04-18 15:29:47,,1.0,,,
000598.XSHE,2025-04-18,长江证券,,,1,1,2025-04-20 12:27:22,2025-04-19 18:43:33,,1.0,,,
000598.XSHE,2025-04-18,方正证券,,,2,1,2025-04-20 18:23:28,2025-04-20 14:24:00,,2.0,,,
000598.XSHE,2025-04-18,华泰证券,7.5500,M06,2,1,2025-04-20 21:03:30,2025-04-20 16:14:13,7.55,2.0,,,
000598.XSHE,2025-04-18,申万宏源,,,1,1,2025-04-18 17:46:17,2025-04-18 14:33:24,,1.0,,,
000598.XSHE,2025-04-19,东吴证券,,,1,1,2025-04-20 15:43:05,2025-04-20 13:35:09,,1.0,,,
000598.XSHE,2025-04-20,申万宏源,,,1,1,2025-04-21 18:18:57,2025-04-21 14:48:22,,1.0,,,
000598.XSHE,2025-04-21,中信证券,9.1000,M06,1,1,2025-04-22 22:17:10,2025-04-22 17:03:38,9.1,1.0,,,
000598.XSHE,2025-04-29,信达证券,,,1,1,2025-04-29 21:23:59,2025-04-29 16:06:35,,1.0,,,
