time,option_type,k1,k2,t1,t2,score0,peak_score,ttl_min,ttl_improve1,n_tracked,resolved,exit_reason,leg1_buy,leg2_buy,leg1_sell,leg2_sell
2026-03-27 11:09:00,P,4100.0,4650.0,21,84,1.2069086072879789,1.2069086072879789,,,31,False,session_end,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 10:50:00,P,4250.0,4900.0,21,84,1.2069001336393852,1.2069001336393852,,,50,False,session_end,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-03-27 10:47:00,P,4250.0,4950.0,21,84,1.2067504407546794,1.2067504407546794,,,53,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-03-27 09:38:00,P,4100.0,4650.0,21,84,1.206668716988528,1.206668716988528,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 09:31:00,P,4150.0,4900.0,21,84,1.2063871868135585,1.3496465864131346,,,90,False,timeout_90min,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900
2026-03-27 10:11:00,P,4200.0,4600.0,21,175,1.2048477891412466,1.2237395572455079,,,89,False,timeout_60min,IO2604P4200,IO2609P4600,IO2609P4200,IO2604P4600
2026-03-27 09:35:00,P,4050.0,4600.0,21,84,1.2045475582752303,1.2144091836196567,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 13:12:00,P,4000.0,4600.0,21,84,1.2042127787840435,1.2186933108384932,,,90,False,timeout_90min,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-03-27 13:39:00,P,4400.0,4800.0,21,175,1.203999023034377,1.203999023034377,,,76,False,timeout_60min,IO2604P4400,IO2609P4800,IO2609P4400,IO2604P4800
2026-03-27 13:16:00,P,4150.0,4700.0,21,84,1.2034418305807633,1.2697111836827566,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 13:41:00,P,4150.0,4700.0,21,84,1.2028809636261957,1.2697111836827566,,,74,False,timeout_60min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 13:37:00,P,4300.0,5000.0,21,84,1.202824823428901,1.2303578126272032,,,78,False,timeout_60min,IO2604P4300,IO2606P5000,IO2606P4300,IO2604P5000
2026-03-27 10:23:00,P,4100.0,4700.0,21,84,1.2024171145427829,1.3144132436150164,,,77,False,timeout_60min,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-03-27 10:57:00,P,4200.0,4800.0,21,84,1.202130215862302,1.2081029645504602,,,43,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 14:09:00,P,4200.0,4750.0,21,84,1.2013316640284344,1.2013316640284344,,,46,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-03-27 13:07:00,P,4050.0,4600.0,21,84,1.201286263010029,1.201286263010029,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 10:30:00,P,4100.0,4700.0,21,84,1.20047142096777,1.3144132436150164,,,70,False,timeout_60min,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-03-27 13:02:00,P,4300.0,4950.0,21,84,1.2000455415681368,1.2117355481419707,,,90,False,timeout_90min,IO2604P4300,IO2606P4950,IO2606P4300,IO2604P4950
2026-03-27 10:23:00,P,4200.0,4950.0,21,84,1.1999487925693657,1.29336749415796,,,77,False,timeout_60min,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-03-27 11:07:00,P,4250.0,4900.0,21,84,1.199111722816145,1.199111722816145,,,33,False,session_end,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-03-27 13:10:00,P,4100.0,4650.0,21,84,1.1989648614475472,1.1989648614475472,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 11:07:00,P,4150.0,4700.0,21,84,1.1983955131725617,1.1983955131725617,,,33,False,session_end,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 09:47:00,P,4200.0,5000.0,21,84,1.1981277893295146,1.3257781745993937,,,90,False,timeout_90min,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-03-27 10:47:00,P,4200.0,4800.0,21,84,1.196945079732567,1.2081029645504602,,,53,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 10:30:00,P,4250.0,5100.0,21,84,1.1964825729666624,1.278766607733719,,,70,False,timeout_60min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-03-27 09:34:00,P,4000.0,4700.0,49,175,1.195913515981032,1.195913515981032,,,90,False,timeout_90min,IO2605P4000,IO2609P4700,IO2609P4000,IO2605P4700
2026-03-27 13:01:00,P,4300.0,5000.0,21,84,1.1958861450196143,1.2347495678174325,,,90,False,timeout_90min,IO2604P4300,IO2606P5000,IO2606P4300,IO2604P5000
2026-03-27 13:16:00,P,4300.0,5000.0,21,84,1.1954220951118586,1.2303578126272032,,,90,False,timeout_90min,IO2604P4300,IO2606P5000,IO2606P4300,IO2604P5000
2026-03-27 13:03:00,P,4350.0,5200.0,21,84,1.194550243681364,1.194550243681364,,,90,False,timeout_90min,IO2604P4350,IO2606P5200,IO2606P4350,IO2604P5200
2026-03-27 09:33:00,P,4100.0,4700.0,21,84,1.1933869759092608,1.3144132436150164,,,90,False,timeout_90min,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-03-27 13:36:00,P,4150.0,4700.0,21,84,1.1933145986627227,1.2697111836827566,,,79,False,timeout_60min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 09:46:00,P,4150.0,4800.0,21,84,1.19302439926075,1.2939777895063442,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-03-27 13:22:00,P,4250.0,4800.0,21,84,1.1926465694005208,1.2102493567497796,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-03-27 10:57:00,P,4100.0,4900.0,49,175,1.1925951418306795,1.1925951418306795,,,43,False,session_end,IO2605P4100,IO2609P4900,IO2609P4100,IO2605P4900
2026-03-27 09:49:00,P,4400.0,5200.0,21,175,1.1914627825942343,1.3918887054453533,,,90,False,timeout_90min,IO2604P4400,IO2609P5200,IO2609P4400,IO2604P5200
2026-03-27 09:36:00,P,4050.0,4600.0,21,84,1.190639003638516,1.2144091836196567,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 14:27:00,P,4400.0,4800.0,21,175,1.1893719433693288,1.1893719433693288,,,28,False,session_end,IO2604P4400,IO2609P4800,IO2609P4400,IO2604P4800
2026-03-27 13:07:00,P,4200.0,4700.0,21,84,1.1888369088258912,1.1888369088258912,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-03-27 10:12:00,P,3950.0,4550.0,21,84,1.188833536102977,1.188833536102977,,,88,False,timeout_60min,IO2604P3950,IO2606P4550,IO2606P3950,IO2604P4550
2026-03-27 09:30:00,P,4050.0,4600.0,21,84,1.1886373609957763,1.2144091836196567,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 13:11:00,P,4350.0,5200.0,21,84,1.1881953590133452,1.1881953590133452,,,90,False,timeout_90min,IO2604P4350,IO2606P5200,IO2606P4350,IO2604P5200
2026-03-27 13:07:00,P,4350.0,5100.0,21,84,1.1871961271350993,1.1871961271350993,,,90,False,timeout_90min,IO2604P4350,IO2606P5100,IO2606P4350,IO2604P5100
2026-03-27 11:03:00,P,4250.0,4950.0,21,84,1.1866305818002232,1.1866305818002232,,,37,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-03-27 14:20:00,P,4200.0,4700.0,21,84,1.1859556944177847,1.1859556944177847,,,35,False,session_end,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-03-27 10:30:00,P,4150.0,4750.0,21,84,1.18530640677183,1.2608291259647133,,,70,False,timeout_60min,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-03-27 13:02:00,P,4400.0,4800.0,21,175,1.1843555389904632,1.2039990051288196,,,90,False,timeout_90min,IO2604P4400,IO2609P4800,IO2609P4400,IO2604P4800
2026-03-27 13:01:00,P,4250.0,4800.0,21,84,1.1840543156809231,1.2225246911193464,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-03-27 13:41:00,P,4250.0,4800.0,21,84,1.1838350815603356,1.2102493567497796,,,74,False,timeout_60min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-03-27 09:47:00,P,4200.0,4950.0,21,84,1.1832818236802054,1.29336749415796,,,90,False,timeout_90min,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-03-27 11:03:00,P,4200.0,4800.0,21,84,1.183252539147738,1.2081029645504602,,,37,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 13:07:00,P,4300.0,4900.0,21,84,1.1830058835569854,1.1830058835569854,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-03-27 09:33:00,P,4000.0,4600.0,21,84,1.1828794187785574,1.2920040711608545,,,90,False,timeout_90min,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-03-27 09:31:00,P,4150.0,4850.0,21,84,1.182289361212317,1.322611091308583,,,90,False,timeout_90min,IO2604P4150,IO2606P4850,IO2606P4150,IO2604P4850
2026-03-27 10:23:00,P,3950.0,4550.0,21,84,1.181513311753685,1.181513311753685,,,77,False,timeout_60min,IO2604P3950,IO2606P4550,IO2606P3950,IO2604P4550
2026-03-27 13:02:00,P,4350.0,5200.0,21,84,1.1812775052060878,1.1945502210158827,,,90,False,timeout_90min,IO2604P4350,IO2606P5200,IO2606P4350,IO2604P5200
2026-03-27 10:51:00,P,4250.0,4850.0,21,84,1.180635866923586,1.180635866923586,,,49,False,session_end,IO2604P4250,IO2606P4850,IO2606P4250,IO2604P4850
2026-03-27 09:33:00,P,4150.0,4800.0,21,84,1.1800292810425643,1.281954293721669,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-03-27 14:29:00,P,4150.0,4650.0,21,84,1.1799536803752644,1.1799536803752644,,,26,False,session_end,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-03-27 10:30:00,P,4300.0,4700.0,21,175,1.179619646371482,1.179619646371482,,,70,False,timeout_60min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-03-27 14:04:00,P,4250.0,4800.0,21,84,1.1795272408705713,1.2102493567497796,,,51,False,session_end,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-03-27 10:23:00,P,4200.0,4900.0,21,84,1.178813247848674,1.2698224701281147,,,77,False,timeout_60min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-03-27 09:33:00,P,4100.0,5000.0,49,175,1.1783459049039915,1.243301810872843,,,90,False,timeout_90min,IO2605P4100,IO2609P5000,IO2609P4100,IO2605P5000
2026-03-27 10:03:00,P,4250.0,5200.0,21,84,1.1780340503020426,1.2718932340850186,,,90,False,timeout_90min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-03-27 13:39:00,P,4350.0,5200.0,21,84,1.1776239746291846,1.1776239746291846,,,76,False,timeout_60min,IO2604P4350,IO2606P5200,IO2606P4350,IO2604P5200
2026-03-27 13:16:00,P,4250.0,4800.0,21,84,1.1772197749936546,1.2102493567497796,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-03-27 14:27:00,P,4200.0,4700.0,21,84,1.1770083620287262,1.1770083620287262,,,28,False,session_end,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-03-27 10:57:00,P,4400.0,4900.0,21,175,1.1762476874164425,1.1762476874164425,,,43,False,session_end,IO2604P4400,IO2609P4900,IO2609P4400,IO2604P4900
2026-03-27 10:55:00,P,4250.0,4900.0,21,84,1.1761996348244053,1.1991117708775443,,,45,False,session_end,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-03-27 09:34:00,P,4050.0,4600.0,21,84,1.1761444735660007,1.2144091836196567,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 13:03:00,P,4350.0,5100.0,21,84,1.1760846702622811,1.1871961849196775,,,90,False,timeout_90min,IO2604P4350,IO2606P5100,IO2606P4350,IO2604P5100
2026-03-27 10:57:00,P,4150.0,4700.0,21,84,1.175526583093223,1.1983954697049053,,,43,False,session_end,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 09:34:00,P,4100.0,4650.0,21,84,1.1755180404988546,1.206668783454121,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 10:45:00,P,4200.0,4800.0,21,84,1.1751712309529654,1.2081029645504602,,,55,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 13:02:00,P,4300.0,4900.0,21,84,1.1750675037531506,1.1830057697869731,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-03-27 14:04:00,P,4300.0,4950.0,21,84,1.1748168685940426,1.2117355481419707,,,51,False,session_end,IO2604P4300,IO2606P4950,IO2606P4300,IO2604P4950
2026-03-27 10:27:00,P,4200.0,4850.0,21,84,1.1747654193066313,1.249177848110921,,,73,False,timeout_60min,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-03-27 13:30:00,P,4000.0,4600.0,21,84,1.174451259413762,1.2186933108384932,,,85,False,timeout_60min,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-03-27 13:32:00,P,4100.0,4650.0,21,84,1.1740212785598765,1.1740212785598765,,,83,False,timeout_60min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 13:16:00,P,4000.0,4600.0,21,84,1.173309547552492,1.2186933108384932,,,90,False,timeout_90min,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-03-27 13:16:00,P,4100.0,4650.0,21,84,1.1721562644109558,1.1740212540304102,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 09:38:00,P,4250.0,5200.0,21,84,1.171672616313771,1.2718932340850186,,,90,False,timeout_90min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-03-27 13:01:00,P,4400.0,4800.0,21,175,1.1713060836580182,1.2039990051288196,,,90,False,timeout_90min,IO2604P4400,IO2609P4800,IO2609P4400,IO2604P4800
2026-03-27 11:07:00,P,4250.0,4850.0,21,84,1.1701341484079564,1.1701341484079564,,,33,False,session_end,IO2604P4250,IO2606P4850,IO2606P4250,IO2604P4850
2026-03-27 10:03:00,P,4400.0,5000.0,21,175,1.169190871807053,1.298521929407923,,,90,False,timeout_90min,IO2604P4400,IO2609P5000,IO2609P4400,IO2604P5000
2026-03-27 09:31:00,P,4200.0,5100.0,21,84,1.1691005744589864,1.3406361380941354,,,90,False,timeout_90min,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-03-27 10:30:00,P,4250.0,5000.0,21,84,1.1687899001612947,1.234987118021677,,,70,False,timeout_60min,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-03-27 10:57:00,P,4050.0,4600.0,21,84,1.1684783286034015,1.1684783286034015,,,43,False,session_end,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 14:41:00,P,4400.0,4800.0,21,175,1.1683309303893303,1.1683309303893303,,,14,False,session_end,IO2604P4400,IO2609P4800,IO2609P4400,IO2604P4800
2026-03-27 10:23:00,P,4250.0,5200.0,21,84,1.168053376615971,1.2718932340850186,,,77,False,timeout_60min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-03-27 09:38:00,P,4150.0,4700.0,21,84,1.1672390181267664,1.1983954697049053,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 09:33:00,P,4100.0,4500.0,21,175,1.1660724804813989,1.1660724804813989,,,90,False,timeout_90min,IO2604P4100,IO2609P4500,IO2609P4100,IO2604P4500
2026-03-27 09:35:00,P,4000.0,4550.0,21,84,1.16604609894418,1.16604609894418,,,90,False,timeout_90min,IO2604P4000,IO2606P4550,IO2606P4000,IO2604P4550
2026-03-27 10:57:00,P,4100.0,4500.0,21,175,1.165052500543385,1.165052500543385,,,43,False,session_end,IO2604P4100,IO2609P4500,IO2609P4100,IO2604P4500
2026-03-27 09:34:00,P,4250.0,5200.0,21,84,1.165046660907118,1.2718932340850186,,,90,False,timeout_90min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-03-27 14:09:00,P,4250.0,4800.0,21,84,1.164773167452916,1.2102493567497796,,,46,False,session_end,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-03-27 13:08:00,P,4250.0,4750.0,21,84,1.1641585880250374,1.1641585880250374,,,90,False,timeout_90min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-03-27 09:34:00,P,4300.0,4700.0,21,175,1.1638356259696316,1.179619718095773,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-03-27 10:51:00,P,4300.0,5100.0,21,84,1.163810878676532,1.163810878676532,,,49,False,session_end,IO2604P4300,IO2606P5100,IO2606P4300,IO2604P5100
2026-03-27 10:09:00,P,4250.0,5100.0,21,84,1.1637509140295106,1.278766607733719,,,90,False,timeout_90min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-03-27 13:07:00,P,4250.0,4750.0,21,84,1.163461633048328,1.1641584960396438,,,90,False,timeout_90min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-03-27 09:57:00,P,4200.0,4800.0,21,84,1.1633820419096468,1.2081029645504602,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 10:47:00,P,4300.0,5200.0,21,84,1.1631695096083985,1.1631695096083985,,,53,False,session_end,IO2604P4300,IO2606P5200,IO2606P4300,IO2604P5200
2026-03-27 13:02:00,P,4350.0,5100.0,21,84,1.1631140881176811,1.1871961849196775,,,90,False,timeout_90min,IO2604P4350,IO2606P5100,IO2606P4350,IO2604P5100
2026-03-27 09:47:00,P,4200.0,4900.0,21,84,1.162728104981459,1.2698224701281147,,,90,False,timeout_90min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-03-27 13:01:00,P,4050.0,4600.0,21,84,1.1611611299972964,1.2012862593796028,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-03-27 10:23:00,P,4400.0,5000.0,21,175,1.160595914800189,1.298521929407923,,,77,False,timeout_60min,IO2604P4400,IO2609P5000,IO2609P4400,IO2604P5000
2026-03-27 13:39:00,P,4350.0,5100.0,21,84,1.1590211116706004,1.1590211116706004,,,76,False,timeout_60min,IO2604P4350,IO2606P5100,IO2606P4350,IO2604P5100
2026-03-27 10:23:00,P,4150.0,4750.0,21,84,1.1584679495794563,1.2608291259647133,,,77,False,timeout_60min,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-03-27 13:37:00,P,4300.0,4900.0,21,84,1.157708670954277,1.157708670954277,,,78,False,timeout_60min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-03-27 10:23:00,P,4100.0,5000.0,49,175,1.1575209881791186,1.243301810872843,,,77,False,timeout_60min,IO2605P4100,IO2609P5000,IO2609P4100,IO2605P5000
2026-03-27 10:57:00,P,4200.0,4750.0,21,84,1.156950307680533,1.156950307680533,,,43,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-03-27 13:01:00,P,4350.0,5200.0,21,84,1.156285794739797,1.1945502210158827,,,90,False,timeout_90min,IO2604P4350,IO2606P5200,IO2606P4350,IO2604P5200
2026-03-27 13:03:00,P,4300.0,4850.0,21,84,1.1561077878166084,1.1561077878166084,,,90,False,timeout_90min,IO2604P4300,IO2606P4850,IO2606P4300,IO2604P4850
2026-03-27 09:38:00,P,4250.0,5100.0,21,84,1.1559511455935474,1.278766607733719,,,90,False,timeout_90min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-03-27 13:03:00,P,4150.0,4650.0,21,84,1.1555671815955824,1.1799537861518499,,,90,False,timeout_90min,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-03-27 13:36:00,P,4000.0,4600.0,21,84,1.155463243252403,1.2186933108384932,,,79,False,timeout_60min,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-03-27 09:46:00,P,4150.0,4750.0,21,84,1.1551294713222522,1.2608291259647133,,,90,False,timeout_90min,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-03-27 13:07:00,P,4350.0,5000.0,21,84,1.1548117219290337,1.1548117219290337,,,90,False,timeout_90min,IO2604P4350,IO2606P5000,IO2606P4350,IO2604P5000
2026-03-27 10:23:00,P,4250.0,5100.0,21,84,1.1524672134702056,1.278766607733719,,,77,False,timeout_60min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-03-27 10:23:00,P,4100.0,4500.0,21,175,1.1510328906651697,1.165052605585732,,,77,False,timeout_60min,IO2604P4100,IO2609P4500,IO2609P4100,IO2604P4500
2026-03-27 13:07:00,P,4300.0,4850.0,21,84,1.1508407475614284,1.1508407475614284,,,90,False,timeout_90min,IO2604P4300,IO2606P4850,IO2606P4300,IO2604P4850
2026-03-27 09:38:00,P,4200.0,4800.0,21,84,1.1505957550524228,1.2021301774366493,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 10:33:00,P,4200.0,4800.0,21,84,1.1503972914349194,1.2081029645504602,,,67,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 10:55:00,P,4300.0,5200.0,21,84,1.150285625715768,1.150285625715768,,,45,False,session_end,IO2604P4300,IO2606P5200,IO2606P4300,IO2604P5200
2026-03-27 10:44:00,P,4150.0,4700.0,21,84,1.1499654615024315,1.1983954697049053,,,56,False,session_end,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 13:16:00,P,4300.0,4900.0,21,84,1.1498808157164404,1.1577085662768436,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-03-27 13:01:00,P,4200.0,5200.0,49,175,1.1498074080744396,1.2196370645141494,,,90,False,timeout_90min,IO2605P4200,IO2609P5200,IO2609P4200,IO2605P5200
2026-03-27 13:01:00,P,4300.0,4900.0,21,84,1.1493158441036304,1.1830057697869731,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-03-27 13:02:00,P,3950.0,4550.0,21,84,1.1491851511104691,1.1491851511104691,,,90,False,timeout_90min,IO2604P3950,IO2606P4550,IO2606P3950,IO2604P4550
2026-03-27 10:09:00,P,4300.0,4700.0,21,175,1.1488910460307469,1.179619718095773,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-03-27 09:34:00,P,3950.0,4500.0,21,84,1.1482420546534136,1.1482420546534136,,,90,False,timeout_90min,IO2604P3950,IO2606P4500,IO2606P3950,IO2604P4500
2026-03-27 13:07:00,P,3950.0,4550.0,21,84,1.1478716229564028,1.1478716229564028,,,90,False,timeout_90min,IO2604P3950,IO2606P4550,IO2606P3950,IO2604P4550
2026-03-27 10:30:00,P,4200.0,4800.0,21,84,1.1475110537639608,1.2081029645504602,,,70,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-03-27 09:38:00,P,4400.0,5000.0,21,175,1.1467680105577795,1.298521929407923,,,90,False,timeout_90min,IO2604P4400,IO2609P5000,IO2609P4400,IO2604P5000
2026-03-27 13:10:00,P,4250.0,4750.0,21,84,1.1464569946650771,1.1464569946650771,,,90,False,timeout_90min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-03-27 13:16:00,P,4350.0,5100.0,21,84,1.1464463520979555,1.159021202165085,,,90,False,timeout_90min,IO2604P4350,IO2606P5100,IO2606P4350,IO2604P5100
2026-03-27 09:35:00,P,4150.0,4700.0,21,84,1.1457625447420463,1.1755267244424046,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-03-27 13:03:00,P,4350.0,5000.0,21,84,1.1457412949714645,1.1548117879510778,,,90,False,timeout_90min,IO2604P4350,IO2606P5000,IO2606P4350,IO2604P5000
2026-03-27 09:47:00,P,4100.0,4650.0,21,84,1.1455308978839407,1.206908527647874,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-03-27 10:47:00,P,4300.0,5100.0,21,84,1.145295458116947,1.163810891688749,,,53,False,session_end,IO2604P4300,IO2606P5100,IO2606P4300,IO2604P5100
2026-03-27 13:01:00,P,4200.0,4700.0,21,84,1.1450936390246698,1.188836795688797,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-03-27 09:31:00,P,4150.0,4800.0,21,84,1.1446856962834313,1.281954293721669,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-03-27 13:46:00,P,4250.0,4750.0,21,84,1.14369424844155,1.14369424844155,,,69,False,timeout_60min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-03-27 10:57:00,P,4300.0,5200.0,21,84,1.1432062341848857,1.1432062341848857,,,43,False,session_end,IO2604P4300,IO2606P5200,IO2606P4300,IO2604P5200
